trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
7952020,58,4,OUTBOUND-CARNEGIE MELLON,,0,P10 -771,shp-58-52,1,1
7953020,24,4,INBOUND-DOWNTOWN,,1,24 -147,shp-24-01,1,1
7954090,29,1,INBOUND-DOWNTOWN,,1,26 -079,shp-29-02,1,1
7955070,44,3,OUTBOUND-ST CLAIR,,0,44 -139,shp-44-54,1,1
7956010,88,2,OUTBOUND-BAKERY SQUARE,,0,88 -315,shp-88-52,1,1
7957090,61D,1,INBOUND-OAKLAND,,1,61A-191,shp-61D-02,1,1
7958010,61D,2,INBOUND-OAKLAND,,1,59 -170,shp-61D-02,1,1
7959070,43,3,INBOUND-DOWNTOWN,,1,44 -139,shp-43-01,1,1
7960020,60,4,INBOUND-OLYMPIA SHOPPING CENTER,,1,59 -346,shp-60-02,1,1
796090,P1,1,INBOUND-DOWNTOWN,,1,P1  -343,shp-P1-02,1,1
7961070,48,3,INBOUND-DOWNTOWN,,1,48 -144,shp-48-01,1,1
7962020,91,4,INBOUND-DOWNTOWN,,1,13 -069,shp-91-02,1,1
7963020,71C,4,INBOUND-OAKLAND,,1,71C-542,shp-71C-01,1,1
7964090,12,1,OUTBOUND-MCCANDLESS PARK AND RIDE,,0,12 -025,shp-12-54,1,1
7965070,12,3,INBOUND-DOWNTOWN,,1,12 -042,shp-12-03,1,1
7966070,71C,3,OUTBOUND-WILKINSBURG,,0,71D-358,shp-71C-51,1,1
7967010,77,2,INBOUND-DOWNTOWN,,1,77 -283,shp-77-01,1,1
7968090,Y46,1,INBOUND-DOWNTOWN,,1,Y46 -357,shp-Y46-04,1,1
7969070,61A,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-260,shp-61A-54,1,1
7970090,71D,1,INBOUND-OAKLAND,,1,71A-241,shp-71D-01,1,1
797090,48,1,OUTBOUND-SOUTH HILLS JUNCTION,,0,48 -121,shp-48-52,1,1
7971010,83,2,INBOUND-DOWNTOWN,,1,83 -300,shp-83-02,1,1
7972090,55,1,OUTBOUND-WEST MIFFLIN,,0,55 -152,shp-55-51,1,1
7973010,P1,2,OUTBOUND-SWISSVALE,,0,P1  -342,shp-P1-52,1,1
7974010,16,2,INBOUND-DOWNTOWN,,1,16 -052,shp-16-01,1,1
7975020,89,4,INBOUND-EAST LIBERTY,,1,75 -582,shp-89-01,1,1
7976070,61C,3,INBOUND-DOWNTOWN,,1,61C-287,shp-61C-02,1,1
7977090,17,1,INBOUND-DOWNTOWN,,1,6 -015,shp-17-02,1,1
7978070,27,3,OUTBOUND-CRAFTON INGRAM SHOPPING CENTER,,0,27 -100,shp-27-51,1,1
7979010,16,2,INBOUND-DOWNTOWN,,1,16 -052,shp-16-01,1,1
7980010,59,2,INBOUND-WEST MIFFLIN,,1,55 -155,shp-59-02,1,1
798020,Y49,4,OUTBOUND-CCAC SOUTH,,0,51 -254,shp-Y49-53,1,1
7981010,91,2,OUTBOUND-VA HOSPITAL,,0,91 -325,shp-91-54,1,1
7982070,P68,3,OUTBOUND-FORBES HOSPITAL,,0,P68 -468,shp-P68-51,1,1
7983020,93,4,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,93 -711,shp-93-52,1,1
7984010,75,2,INBOUND-SOUTH SIDE WORKS,,1,75 -275,shp-75-03,1,1
7985070,13,3,OUTBOUND-WEST VIEW,,0,8 -026,shp-13-51,1,1
7986010,88,2,OUTBOUND-BAKERY SQUARE,,0,69 -235,shp-88-52,1,1
7987090,71B,1,OUTBOUND-HIGHLAND PARK,,0,71B-244,shp-71B-52,1,1
7988010,88,2,INBOUND-DOWNTOWN,,1,89 -319,shp-88-01,1,1
7989020,14,4,OUTBOUND-AMBRIDGE,,0,12 -059,shp-14-02,1,1
7990020,71A,4,OUTBOUND-HIGHLAND PARK,,0,71B-517,shp-71A-52,1,1
799070,1,3,OUTBOUND-TARENTUM,,0,1 -004,shp-1-02,1,1
7991020,P1,4,OUTBOUND-SWISSVALE,,0,P1  -755,shp-P1-52,1,1
7992070,86,3,OUTBOUND-WILKINSBURG,,0,P1  -451,shp-86-52,1,1
7993010,75,2,INBOUND-SOUTH SIDE WORKS,,1,88 -315,shp-75-04,1,1
7994010,56,2,INBOUND-DOWNTOWN,,1,56 -160,shp-56-01,1,1
7995070,54,3,INBOUND-ALLEGHENY STATION,,1,17 -074,shp-54-03,1,1
7996020,56,4,INBOUND-DOWNTOWN,,1,Y1  -856,shp-56-01,1,1
7997010,93,2,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,93 -334,shp-93-52,1,1
7998020,60,4,INBOUND-OLYMPIA SHOPPING CENTER,,1,59 -346,shp-60-02,1,1
7999070,51,3,OUTBOUND-WEST MIFFLIN,,0,51 -154,shp-51-53,1,1
8000090,88,1,INBOUND-DOWNTOWN,,1,88 -310,shp-88-01,1,1
800020,71D,4,INBOUND-OAKLAND,,1,71C-546,shp-71D-01,1,1
8001020,56,4,OUTBOUND-PENN STATE - MCKEESPORT,,0,51 -274,shp-56-51,1,1
8002020,64,4,INBOUND-LAWRENCEVILLE,,1,64 -468,shp-64-02,1,1
8003090,21,1,INBOUND-DOWNTOWN,,1,48 -119,shp-21-02,1,1
8004070,21,3,OUTBOUND-SEWICKLEY,,0,21 -080,shp-21-52,1,1
8005010,8,2,OUTBOUND-WEST VIEW,,0,13 -029,shp-8-51,1,1
8006070,41,3,INBOUND-DOWNTOWN,,1,41 -132,shp-41-02,1,1
8007020,71A,4,INBOUND-OAKLAND,,1,71D-559,shp-71A-01,1,1
8008070,55,3,INBOUND-NORTH VERSAILLES,,1,55 -195,shp-55-01,1,1
80090,71D,1,OUTBOUND-WILKINSBURG,,0,79 -286,shp-71D-51,1,1
8009010,17,2,OUTBOUND-SHADELAND,,0,12 -026,shp-17-51,1,1
8010070,44,3,OUTBOUND-ST CLAIR,,0,48 -146,shp-44-54,1,1
801020,88,4,INBOUND-DOWNTOWN,,1,88 -672,shp-88-01,1,1
8011090,87,1,INBOUND-DOWNTOWN,,1,87 -308,shp-87-01,1,1
8012070,86,3,INBOUND-DOWNTOWN,,1,86 -411,shp-86-01,1,1
8013010,86,2,INBOUND-DOWNTOWN,,1,82 -296,shp-86-01,1,1
8014020,2,4,INBOUND-DOWNTOWN,,1,2 -016,shp-2-03,1,1
8015070,16,3,OUTBOUND-AVALON LOOP,,0,16 -066,shp-16-52,1,1
8016070,24,3,OUTBOUND-MALL AT ROBINSON,,0,24 -089,shp-24-51,1,1
8017010,61B,2,INBOUND-DOWNTOWN,,1,61B-197,shp-61B-04,1,1
8018090,31,1,INBOUND-DOWNTOWN,,1,G2  -335,shp-31-02,1,1
8019010,15,2,OUTBOUND-SUMMER HILL,,0,6 -013,shp-15-52,1,1
8020,61D,4,INBOUND-OAKLAND,,1,61D-460,shp-61D-02,1,1
8020090,13,1,INBOUND-DOWNTOWN,,1,16 -044,shp-13-01,1,1
802020,71D,4,OUTBOUND-WILKINSBURG,,0,71D-567,shp-71D-51,1,1
8021090,61C,1,INBOUND-DOWNTOWN,,1,61C-212,shp-61C-02,1,1
8022070,74,3,INBOUND-EAST LIBERTY,,1,89 -433,shp-74-02,1,1
8023070,P1,3,OUTBOUND-SWISSVALE,,0,P1  -454,shp-P1-52,1,1
8024090,14,1,INBOUND-ALLEGHENY STATION,,1,6 -013,shp-14-51,1,1
8025020,38,4,INBOUND-DOWNTOWN,,1,38 -206,shp-38-02,1,1
8026010,40,2,OUTBOUND-DUQUESNE HEIGHTS,,0,11 -019,shp-40-52,1,1
8027010,P1,2,OUTBOUND-SWISSVALE,,0,P1  -341,shp-P1-52,1,1
8028020,61D,4,OUTBOUND-WATERFRONT,,0,Y1  -857,shp-61D-52,1,1
8029070,20,3,OUTBOUND-KENNEDY CENTER,,0,20 -079,shp-20-51,1,1
8030020,91,4,OUTBOUND-RIDC PARK,,0,17 -108,shp-91-51,1,1
803070,38,3,OUTBOUND-MT LEBANON STATION,,0,38 -125,shp-38-52,1,1
8031020,P68,4,INBOUND-DOWNTOWN,,1,69 -501,shp-P68-01,1,1
8032020,P3,4,INBOUND-OAKLAND,,1,P3  -808,shp-P3-02,1,1
8033070,20,3,INBOUND-DOWNTOWN,,1,22 -087,shp-20-01,1,1
8034010,59,2,OUTBOUND-NORTH VERSAILLES,,0,55 -155,shp-59-52,1,1
8035010,79,2,OUTBOUND-WILKINSBURG,,0,79 -286,shp-79-53,1,1
8036010,27,2,INBOUND-DOWNTOWN,,1,24 -076,shp-27-01,1,1
8037010,P1,2,OUTBOUND-SWISSVALE,,0,P1  -344,shp-P1-52,1,1
8038070,48,3,INBOUND-DOWNTOWN,,1,48 -145,shp-48-01,1,1
8039020,16,4,OUTBOUND-AVALON LOOP,,0,16 -089,shp-16-52,1,1
8040010,79,2,INBOUND-LINCOLN LOOP,,1,79 -287,shp-79-01,1,1
804020,57,4,INBOUND-DOWNTOWN,,1,64 -466,shp-57-01,1,1
8041070,4,3,OUTBOUND-TROY HILL,,0,4 -008,shp-4-52,1,1
8042020,87,4,INBOUND-DOWNTOWN,,1,87 -661,shp-87-02,1,1
8043010,86,2,INBOUND-DOWNTOWN,,1,71C-260,shp-86-01,1,1
8044020,88,4,INBOUND-DOWNTOWN,,1,28X-176,shp-88-01,1,1
8045070,61D,3,INBOUND-OAKLAND,,1,61D-296,shp-61D-02,1,1
8046020,40,4,INBOUND-DOWNTOWN,,1,15 -078,shp-40-02,1,1
8047020,16,4,OUTBOUND-AVALON LOOP,,0,16 -082,shp-16-52,1,1
8048020,51,4,INBOUND-DOWNTOWN,,1,51 -257,shp-51-02,1,1
8049070,83,3,INBOUND-DOWNTOWN,,1,83 -407,shp-83-02,1,1
8050070,15,3,INBOUND-DOWNTOWN,,1,1 -004,shp-15-01,1,1
805070,44,3,OUTBOUND-ST CLAIR,,0,44 -140,shp-44-54,1,1
8051070,24,3,INBOUND-DOWNTOWN,,1,24 -090,shp-24-01,1,1
8052070,44,3,OUTBOUND-ST CLAIR,,0,44 -141,shp-44-54,1,1
8053070,44,3,INBOUND-DOWNTOWN,,1,41 -133,shp-44-03,1,1
8054020,55,4,INBOUND-NORTH VERSAILLES,,1,51 -258,shp-55-01,1,1
8055010,83,2,INBOUND-DOWNTOWN,,1,81 -290,shp-83-02,1,1
8056070,48,3,OUTBOUND-SOUTH HILLS JUNCTION,,0,20 -079,shp-48-52,1,1
8057090,6,1,OUTBOUND-SUMMER HILL,,0,6 -015,shp-6-52,1,1
8058090,67,1,OUTBOUND-FORBES HOSPITAL,,0,88 -312,shp-67-54,1,1
8059010,57,2,OUTBOUND-WATERFRONT,,0,61D-216,shp-57-51,1,1
8060020,55,4,INBOUND-NORTH VERSAILLES,,1,55 -321,shp-55-01,1,1
806090,57,1,OUTBOUND-WATERFRONT,,0,61D-216,shp-57-51,1,1
8061070,28X,3,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,89 -432,shp-28X-52,1,1
8062010,28X,2,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,28X-089,shp-28X-52,1,1
8063070,54,3,OUTBOUND-BON AIR,,0,54 -181,shp-54-54,1,1
8064020,P7,4,INBOUND-DOWNTOWN,,1,P7  -837,shp-P7-01,1,1
8065070,22,3,OUTBOUND-KENNEDY CENTER,,0,20 -077,shp-22-51,1,1
8066090,27,1,INBOUND-DOWNTOWN,,1,31 -098,shp-27-01,1,1
8067010,21,2,INBOUND-DOWNTOWN,,1,22 -066,shp-21-02,1,1
8068020,48,4,OUTBOUND-SOUTH HILLS JUNCTION,,0,G31 -736,shp-48-52,1,1
8069070,P68,3,OUTBOUND-FORBES HOSPITAL,,0,P68 -468,shp-P68-51,1,1
8070020,61D,4,INBOUND-OAKLAND,,1,64 -471,shp-61D-02,1,1
807020,86,4,INBOUND-DOWNTOWN,,1,82 -636,shp-86-01,1,1
8071070,20,3,OUTBOUND-KENNEDY CENTER,,0,20 -077,shp-20-51,1,1
8072020,28X,4,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,89 -678,shp-28X-52,1,1
8073010,54,2,OUTBOUND-SOUTH HILLS JUNCTION,,0,54 -140,shp-54-56,1,1
8074020,Y1,4,INBOUND-DOWNTOWN,,1,Y1  -857,shp-Y1-02,1,1
8075020,6,4,OUTBOUND-SUMMER HILL,,0,16 -092,shp-6-52,1,1
8076070,17,3,INBOUND-DOWNTOWN,,1,54 -176,shp-17-02,1,1
8077020,P1,4,OUTBOUND-SWISSVALE,,0,71A-514,shp-P1-52,1,1
8078020,48,4,INBOUND-DOWNTOWN,,1,36 -204,shp-48-01,1,1
8079010,64,2,OUTBOUND-WATERFRONT,,0,64 -223,shp-64-52,1,1
8080090,G2,1,INBOUND-DOWNTOWN,,1,48 -124,shp-G2-02,1,1
808010,17,2,INBOUND-DOWNTOWN,,1,17 -058,shp-17-02,1,1
8081090,P68,1,INBOUND-DOWNTOWN,,1,P68 -353,shp-P68-02,1,1
8082010,48,2,OUTBOUND-SOUTH HILLS JUNCTION,,0,44 -118,shp-48-52,1,1
8083070,G2,3,OUTBOUND-CARNEGIE,,0,24 -094,shp-G2-52,1,1
8084090,61C,1,OUTBOUND-MCKEESPORT,,0,61C-215,shp-61C-52,1,1
8085020,61D,4,OUTBOUND-WATERFRONT,,0,61D-464,shp-61D-52,1,1
8086020,P1,4,INBOUND-DOWNTOWN,,1,71A-514,shp-P1-02,1,1
8087010,27,2,INBOUND-DOWNTOWN,,1,20 -059,shp-27-01,1,1
8088070,88,3,INBOUND-DOWNTOWN,,1,89 -433,shp-88-01,1,1
8089070,P1,3,OUTBOUND-SWISSVALE,,0,71B-349,shp-P1-52,1,1
8090070,71B,3,OUTBOUND-HIGHLAND PARK,,0,71B-348,shp-71B-52,1,1
809070,51,3,INBOUND-DOWNTOWN,,1,51 -169,shp-51-02,1,1
8091010,71C,2,OUTBOUND-WILKINSBURG,,0,P1  -339,shp-71C-51,1,1
8092010,75,2,INBOUND-SOUTH SIDE WORKS,,1,75 -276,shp-75-04,1,1
8093070,71B,3,OUTBOUND-HIGHLAND PARK,,0,71B-338,shp-71B-52,1,1
8094020,54,4,INBOUND-ALLEGHENY STATION,,1,54 -304,shp-54-05,1,1
8095020,14,4,INBOUND-ALLEGHENY STATION,,1,16 -082,shp-14-51,1,1
8096010,P1,2,INBOUND-DOWNTOWN,,1,P1  -349,shp-P1-02,1,1
8097010,57,2,INBOUND-DOWNTOWN,,1,57 -168,shp-57-01,1,1
8098090,75,1,INBOUND-SOUTH SIDE WORKS,,1,75 -275,shp-75-03,1,1
8099010,61C,2,OUTBOUND-MCKEESPORT,,0,61C-206,shp-61C-52,1,1
8100020,75,4,INBOUND-SOUTH SIDE WORKS,,1,87 -658,shp-75-04,1,1
810070,61A,3,OUTBOUND-NORTH BRADDOCK,,0,61A-247,shp-61A-53,1,1
8101070,6,3,OUTBOUND-SUMMER HILL,,0,6 -016,shp-6-52,1,1
8102020,P1,4,INBOUND-DOWNTOWN,,1,71D-572,shp-P1-02,1,1
8103010,86,2,INBOUND-DOWNTOWN,,1,86 -307,shp-86-01,1,1
8104010,86,2,OUTBOUND-WILKINSBURG,,0,75 -278,shp-86-52,1,1
8105020,40,4,INBOUND-DOWNTOWN,,1,40 -222,shp-40-02,1,1
8106090,6,1,OUTBOUND-SUMMER HILL,,0,91 -327,shp-6-52,1,1
8107090,71C,1,OUTBOUND-WILKINSBURG,,0,P1  -339,shp-71C-51,1,1
8108020,P12,4,OUTBOUND-HOLIDAY PARK,,0,71C-551,shp-P12-52,1,1
81090,15,1,INBOUND-DOWNTOWN,,1,16 -048,shp-15-01,1,1
8109010,56,2,INBOUND-DOWNTOWN,,1,56 -161,shp-56-01,1,1
8110070,93,3,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,59 -227,shp-93-52,1,1
811020,31,4,INBOUND-DOWNTOWN,,1,24 -150,shp-31-02,1,1
8111010,6,2,OUTBOUND-SUMMER HILL,,0,6 -015,shp-6-52,1,1
8112020,Y49,4,OUTBOUND-CCAC SOUTH,,0,Y49 -880,shp-Y49-53,1,1
8113010,71D,2,INBOUND-OAKLAND,,1,71D-269,shp-71D-01,1,1
8114010,6,2,INBOUND-DOWNTOWN,,1,6 -012,shp-6-01,1,1
8115020,26,4,INBOUND-DOWNTOWN,,1,26 -160,shp-26-01,1,1
8116020,61D,4,OUTBOUND-WATERFRONT,,0,61D-448,shp-61D-52,1,1
8117070,75,3,INBOUND-SOUTH SIDE WORKS,,1,75 -380,shp-75-04,1,1
8118010,75,2,INBOUND-SOUTH SIDE WORKS,,1,71D-268,shp-75-04,1,1
8119020,51,4,INBOUND-DOWNTOWN,,1,51 -263,shp-51-02,1,1
8120020,48,4,INBOUND-DOWNTOWN,,1,39 -218,shp-48-01,1,1
812010,2,2,OUTBOUND-NORTH HILLS VILLAGE VIA ROSS PARK MALL,,0,8 -016,shp-2-53,1,1
8121010,Y46,2,OUTBOUND-ELIZABETH,,0,55 -159,shp-Y46-53,1,1
8122020,61A,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61C-416,shp-61A-54,1,1
8123090,17,1,OUTBOUND-SHADELAND,,0,14 -041,shp-17-51,1,1
8124020,P68,4,OUTBOUND-FORBES HOSPITAL,,0,P68 -824,shp-P68-52,1,1
8125020,83,4,INBOUND-DOWNTOWN,,1,81 -618,shp-83-02,1,1
8126090,71C,1,INBOUND-OAKLAND,,1,28X-094,shp-71C-01,1,1
8127070,71C,3,INBOUND-OAKLAND,,1,89 -432,shp-71C-01,1,1
8128090,71D,1,OUTBOUND-WILKINSBURG,,0,82 -294,shp-71D-51,1,1
8129020,71C,4,OUTBOUND-WILKINSBURG,,0,71D-562,shp-71C-51,1,1
8130070,91,3,OUTBOUND-VA HOSPITAL,,0,91 -437,shp-91-54,1,1
813020,P68,4,INBOUND-DOWNTOWN,,1,P68 -823,shp-P68-01,1,1
8131010,26,2,OUTBOUND-CRAFTON INGRAM SHOPPING CENTER,,0,26 -080,shp-26-51,1,1
8132070,Y47,3,INBOUND-DOWNTOWN,,1,Y47 -476,shp-Y47-54,1,1
8133070,83,3,OUTBOUND-WHARTON SQUARE,,0,55 -200,shp-83-51,1,1
8134020,71A,4,INBOUND-OAKLAND,,1,71A-513,shp-71A-01,1,1
8135070,71A,3,INBOUND-OAKLAND,,1,71A-332,shp-71A-01,1,1
8136020,48,4,OUTBOUND-SOUTH HILLS JUNCTION,,0,48 -249,shp-48-52,1,1
8137090,28X,1,INBOUND-DOWNTOWN AND OAKLAND,,1,71A-240,shp-28X-02,1,1
8138070,Y47,3,OUTBOUND-CENTURY SQUARE,,0,Y47 -476,shp-Y47-03,1,1
8139010,82,2,OUTBOUND-LINCOLN VIA CENTRE AVENUE,,0,82 -292,shp-82-51,1,1
8140020,64,4,OUTBOUND-WATERFRONT,,0,64 -467,shp-64-52,1,1
814020,71B,4,INBOUND-DOWNTOWN,,1,71B-520,shp-71B-02,1,1
8141020,61C,4,OUTBOUND-MCKEESPORT,,0,61C-414,shp-61C-52,1,1
8142090,P1,1,OUTBOUND-SWISSVALE,,0,P1  -345,shp-P1-52,1,1
8143010,91,2,INBOUND-DOWNTOWN,,1,91 -321,shp-91-02,1,1
8144090,88,1,OUTBOUND-BAKERY SQUARE,,0,88 -312,shp-88-52,1,1
8145090,27,1,INBOUND-DOWNTOWN,,1,20 -059,shp-27-01,1,1
8146070,82,3,INBOUND-DOWNTOWN,,1,28X-111,shp-82-02,1,1
8147020,48,4,OUTBOUND-SOUTH HILLS JUNCTION,,0,44 -243,shp-48-52,1,1
8148010,17,2,OUTBOUND-SHADELAND,,0,16 -045,shp-17-51,1,1
8149070,77,3,INBOUND-DOWNTOWN,,1,71A-333,shp-77-01,1,1
8150090,61D,1,INBOUND-OAKLAND,,1,61D-217,shp-61D-02,1,1
815020,12,4,INBOUND-DOWNTOWN,,1,6 -028,shp-12-03,1,1
8151090,43,1,OUTBOUND-SOUTH HILLS JUNCTION,,0,43 -116,shp-43-52,1,1
8152020,G3,4,OUTBOUND-UNIVERSITY BLVD PARK AND RIDE,,0,27 -170,shp-G3-51,1,1
8153020,O5,4,OUTBOUND-MCCANDLESS,,0,15 -080,shp-O5-51,1,1
8154020,38,4,INBOUND-DOWNTOWN,,1,21 -133,shp-38-02,1,1
8155010,16,2,INBOUND-DOWNTOWN,,1,16 -051,shp-16-01,1,1
8156070,64,3,OUTBOUND-WATERFRONT,,0,56 -202,shp-64-52,1,1
8157090,48,1,OUTBOUND-SOUTH HILLS JUNCTION,,0,24 -075,shp-48-52,1,1
8158020,52L,4,INBOUND-DOWNTOWN,,1,52L-287,shp-52L-51,1,1
8159090,82,1,INBOUND-DOWNTOWN,,1,67 -230,shp-82-02,1,1
8160020,G2,4,OUTBOUND-CARNEGIE,,0,22 -140,shp-G2-52,1,1
816070,71D,3,OUTBOUND-WILKINSBURG,,0,71D-361,shp-71D-51,1,1
8161020,93,4,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,93 -713,shp-93-52,1,1
8162070,P1,3,OUTBOUND-SWISSVALE,,0,P1  -449,shp-P1-52,1,1
8163090,67,1,OUTBOUND-FORBES HOSPITAL,,0,67 -226,shp-67-54,1,1
8164020,1,4,INBOUND-DOWNTOWN,,1,1 -003,shp-1-51,1,1
8165010,26,2,INBOUND-DOWNTOWN,,1,41 -111,shp-26-01,1,1
8166010,71C,2,OUTBOUND-WILKINSBURG,,0,71B-245,shp-71C-51,1,1
8167020,60,4,INBOUND-OLYMPIA SHOPPING CENTER,,1,Y46 -863,shp-60-02,1,1
8168020,G3,4,INBOUND-DOWNTOWN,,1,G3  -727,shp-G3-01,1,1
8169020,71C,4,OUTBOUND-WILKINSBURG,,0,75 -584,shp-71C-51,1,1
8170090,51,1,INBOUND-DOWNTOWN,,1,61A-182,shp-51-02,1,1
817070,61D,3,INBOUND-OAKLAND,,1,64 -305,shp-61D-02,1,1
8171020,91,4,INBOUND-DOWNTOWN,,1,91 -688,shp-91-02,1,1
8172010,71A,2,INBOUND-OAKLAND,,1,71A-238,shp-71A-01,1,1
8173010,17,2,INBOUND-DOWNTOWN,,1,17 -054,shp-17-02,1,1
8174020,P10,4,OUTBOUND-HARRISON,,0,P10 -770,shp-P10-52,1,1
8175010,21,2,OUTBOUND-UNIVERSITY BLVD PARK AND RIDE,,0,21 -061,shp-21-51,1,1
8176020,39,4,OUTBOUND-BROOKLINE,,0,27 -170,shp-39-52,1,1
8177020,31,4,INBOUND-DOWNTOWN,,1,31 -192,shp-31-02,1,1
8178010,6,2,OUTBOUND-SUMMER HILL,,0,91 -327,shp-6-52,1,1
8179070,6,3,INBOUND-DOWNTOWN,,1,17 -075,shp-6-01,1,1
8180070,71D,3,INBOUND-OAKLAND,,1,86 -410,shp-71D-01,1,1
818090,88,1,OUTBOUND-BAKERY SQUARE,,0,89 -318,shp-88-52,1,1
8181070,71D,3,OUTBOUND-WILKINSBURG,,0,71D-368,shp-71D-51,1,1
8182090,16,1,OUTBOUND-AVALON LOOP,,0,16 -050,shp-16-52,1,1
8183020,G3,4,INBOUND-DOWNTOWN,,1,G3  -728,shp-G3-02,1,1
8184020,51,4,INBOUND-DOWNTOWN,,1,51 -256,shp-51-02,1,1
8185010,71A,2,OUTBOUND-HIGHLAND PARK,,0,86 -303,shp-71A-52,1,1
8186070,48,3,INBOUND-DOWNTOWN,,1,20 -079,shp-48-01,1,1
8187020,64,4,INBOUND-LAWRENCEVILLE,,1,64 -470,shp-64-02,1,1
8188090,41,1,INBOUND-DOWNTOWN,,1,41 -111,shp-41-02,1,1
8189090,12,1,INBOUND-DOWNTOWN,,1,16 -050,shp-12-04,1,1
8190020,53L,4,OUTBOUND-WEST MIFFLIN,,0,53L-291,shp-53L-54,1,1
819010,57,2,OUTBOUND-WATERFRONT,,0,57 -166,shp-57-51,1,1
8191020,57,4,OUTBOUND-WATERFRONT,,0,64 -465,shp-57-51,1,1
8192020,61A,4,OUTBOUND-NORTH BRADDOCK,,0,61D-460,shp-61A-53,1,1
8193090,59,1,INBOUND-WEST MIFFLIN,,1,55 -157,shp-59-02,1,1
8194090,40,1,OUTBOUND-DUQUESNE HEIGHTS,,0,12 -027,shp-40-52,1,1
8195090,61C,1,INBOUND-DOWNTOWN,,1,61C-215,shp-61C-02,1,1
8196020,21,4,OUTBOUND-UNIVERSITY BLVD PARK AND RIDE,,0,21 -130,shp-21-51,1,1
8197010,75,2,INBOUND-SOUTH SIDE WORKS,,1,79 -286,shp-75-04,1,1
8198090,71A,1,OUTBOUND-HIGHLAND PARK,,0,P68 -353,shp-71A-52,1,1
8199010,83,2,INBOUND-DOWNTOWN,,1,83 -302,shp-83-02,1,1
8200070,61D,3,OUTBOUND-WATERFRONT,,0,64 -306,shp-61D-52,1,1
820070,26,3,OUTBOUND-CRAFTON INGRAM SHOPPING CENTER,,0,26 -096,shp-26-51,1,1
8201020,G2,4,INBOUND-DOWNTOWN,,1,G2  -723,shp-G2-02,1,1
8202090,G2,1,INBOUND-DOWNTOWN,,1,G2  -338,shp-G2-02,1,1
8203090,60,1,INBOUND-OLYMPIA SHOPPING CENTER,,1,60 -181,shp-60-02,1,1
8204020,81,4,OUTBOUND-WHARTON SQUARE,,0,83 -638,shp-81-52,1,1
8205070,39,3,OUTBOUND-BROOKLINE,,0,31 -118,shp-39-52,1,1
8206070,71D,3,OUTBOUND-WILKINSBURG,,0,71D-364,shp-71D-51,1,1
82070,28X,3,INBOUND-DOWNTOWN AND OAKLAND,,1,88 -424,shp-28X-02,1,1
8207070,61C,3,OUTBOUND-MCKEESPORT,,0,61A-255,shp-61C-52,1,1
8208070,60,3,INBOUND-OLYMPIA SHOPPING CENTER,,1,56 -204,shp-60-02,1,1
8209020,52L,4,OUTBOUND-DUQUESNE,,0,52L-289,shp-52L-02,1,1
8210020,51L,4,INBOUND-DOWNTOWN,,1,51L-279,shp-51L-02,1,1
821090,81,1,INBOUND-DOWNTOWN,,1,81 -288,shp-81-01,1,1
8211010,60,2,INBOUND-OLYMPIA SHOPPING CENTER,,1,60 -180,shp-60-02,1,1
8212020,22,4,INBOUND-DOWNTOWN,,1,22 -143,shp-22-02,1,1
8214010,86,2,OUTBOUND-WILKINSBURG,,0,28X-086,shp-86-52,1,1
8215070,61B,3,INBOUND-DOWNTOWN,,1,61B-265,shp-61B-03,1,1
8216010,61C,2,OUTBOUND-MCKEESPORT,,0,55 -156,shp-61C-52,1,1
8217090,61D,1,OUTBOUND-WATERFRONT,,0,59 -170,shp-61D-52,1,1
8218020,64,4,OUTBOUND-WATERFRONT,,0,Y1  -858,shp-64-52,1,1
8219020,Y49,4,INBOUND-DOWNTOWN,,1,64 -475,shp-Y49-03,1,1
8220020,61C,4,OUTBOUND-MCKEESPORT,,0,64 -475,shp-61C-52,1,1
822020,36,4,INBOUND-DOWNTOWN,,1,36 -204,shp-36-01,1,1
8221070,57,3,INBOUND-DOWNTOWN,,1,64 -317,shp-57-01,1,1
8222010,75,2,OUTBOUND-OLD FREEPORT RD,,0,75 -278,shp-75-52,1,1
8223020,71A,4,OUTBOUND-HIGHLAND PARK,,0,71A-504,shp-71A-52,1,1
8224020,64,4,OUTBOUND-WATERFRONT,,0,P7  -833,shp-64-52,1,1
8225090,P68,1,OUTBOUND-FORBES HOSPITAL,,0,P68 -351,shp-P68-51,1,1
8226090,51,1,INBOUND-DOWNTOWN,,1,51 -130,shp-51-03,1,1
8227070,82,3,INBOUND-DOWNTOWN,,1,82 -399,shp-82-02,1,1
8228090,27,1,OUTBOUND-CRAFTON INGRAM SHOPPING CENTER,,0,26 -080,shp-27-51,1,1
